汕头频道,#genre#
西藏卫视,http://183.62.8.58:50085/tsfile/live/0111_1.m3u8?key=txiptv&playlive=1&authid=0
西藏卫视,http://120.196.235.42:9901/tsfile/live/1084_1.m3u8?key=txiptv&playlive=1&authid=0
西藏卫视,http://122.224.58.42:85/tsfile/live/0111_1.m3u8?key=txiptv&playlive=1&authid=0
西藏卫视,http://120.238.94.82:9901/tsfile/live/1092_1.m3u8?key=txiptv&playlive=1&authid=0
西藏卫视,http://120.237.24.142:9901/tsfile/live/111_1.m3u8?key=txiptv&playlive=1&authid=0
西藏卫视,http://183.237.95.108:9901/tsfile/live/1034_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://183.62.8.58:50085/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://183.10.180.172:202/tsfile/live/1023_1.m3u8?key=txiptv&playlive=1&down=1
贵州卫视,http://183.10.180.112:202/tsfile/live/1023_1.m3u8?key=txiptv&playlive=1&down=1
贵州卫视,http://183.10.180.109:202/tsfile/live/1023_1.m3u8?key=txiptv&playlive=1&down=1
贵州卫视,http://183.10.180.113:202/tsfile/live/1023_1.m3u8?key=txiptv&playlive=1&down=1
贵州卫视,http://183.10.180.133:202/tsfile/live/1023_1.m3u8?key=txiptv&playlive=1&down=1
贵州卫视,http://183.10.180.127:202/tsfile/live/1023_1.m3u8?key=txiptv&playlive=1&down=1
贵州卫视,http://183.10.180.121:202/tsfile/live/1023_1.m3u8?key=txiptv&playlive=1&down=1
贵州卫视,http://183.10.180.120:202/tsfile/live/1023_1.m3u8?key=txiptv&playlive=1&down=1
贵州卫视,http://183.10.180.93:202/tsfile/live/1023_1.m3u8?key=txiptv&playlive=1&down=1
贵州卫视,http://120.198.84.146:9901/tsfile/live/1041_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://122.224.58.42:85/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://120.238.94.82:9901/tsfile/live/1081_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://120.196.235.42:9901/tsfile/live/1062_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://183.237.95.108:9901/tsfile/live/1059_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://120.198.95.220:9901/tsfile/live/1052_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://120.237.24.142:9901/tsfile/live/120_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://120.198.95.220:9901/tsfile/live/1052_1.m3u8?key=txiptv&playlive=1&down=1
辽宁卫视,http://183.62.8.58:50085/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://120.198.84.146:9901/tsfile/live/1055_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://120.198.95.220:9901/tsfile/live/1051_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://120.238.94.82:9901/tsfile/live/1077_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://122.224.58.42:85/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://120.198.95.220:9901/tsfile/live/1051_1.m3u8?key=txiptv&playlive=1&down=1
辽宁卫视,http://120.196.235.42:9901/tsfile/live/1061_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://120.237.24.142:9901/tsfile/live/121_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://183.237.95.108:9901/tsfile/live/1056_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://116.77.239.26:44300/tsfile/live/0123_1.m3u8?key=txiptv&playlive=0&authid=0
重庆卫视,http://183.62.8.58:50085/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://120.198.84.146:9901/tsfile/live/1058_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://120.196.235.42:9901/tsfile/live/1068_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://120.198.95.220:9901/tsfile/live/1066_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://122.224.58.42:85/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://120.238.94.82:9901/tsfile/live/1078_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://120.237.24.142:9901/tsfile/live/142_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://120.198.95.220:9901/tsfile/live/1066_1.m3u8?key=txiptv&playlive=1&down=1
重庆卫视,http://183.237.95.108:9901/tsfile/live/1053_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://116.77.239.26:44300/tsfile/live/0142_1.m3u8?key=txiptv&playlive=0&authid=0
陕西卫视,http://183.62.8.58:50085/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0
陕西卫视,http://120.198.84.146:9901/tsfile/live/1064_1.m3u8?key=txiptv&playlive=1&authid=0
陕西卫视,http://122.224.58.42:85/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0
陕西卫视,http://120.196.235.42:9901/tsfile/live/1077_1.m3u8?key=txiptv&playlive=1&authid=0
陕西卫视,http://120.198.95.220:9901/tsfile/live/1068_1.m3u8?key=txiptv&playlive=1&down=1
陕西卫视,http://183.237.95.108:9901/tsfile/live/1088_1.m3u8?key=txiptv&playlive=1&authid=0
陕西卫视,http://120.198.95.220:9901/tsfile/live/1068_1.m3u8?key=txiptv&playlive=1&authid=0
陕西卫视,http://120.237.24.142:9901/tsfile/live/136_1.m3u8?key=txiptv&playlive=1&authid=0
陕西卫视,http://116.77.239.26:44300/tsfile/live/0116_2.m3u8?key=txiptv&playlive=0&authid=0
青海卫视,http://183.62.8.58:50085/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0
青海卫视,http://120.198.84.146:9901/tsfile/live/1057_1.m3u8?key=txiptv&playlive=1&authid=0
青海卫视,http://120.237.24.142:9901/tsfile/live/140_1.m3u8?key=txiptv&playlive=1&authid=0
青海卫视,http://183.237.95.108:9901/tsfile/live/1048_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://183.62.8.58:50085/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://183.10.180.112:202/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&down=1
黑龙江卫视,http://183.10.180.127:202/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&down=1
黑龙江卫视,http://183.10.180.172:202/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&down=1
黑龙江卫视,http://183.10.180.113:202/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&down=1
黑龙江卫视,http://183.10.180.109:202/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&down=1
黑龙江卫视,http://183.10.180.93:202/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&down=1
黑龙江卫视,http://120.198.84.146:9901/tsfile/live/1073_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://183.10.180.120:202/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&down=1
黑龙江卫视,http://183.10.180.133:202/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&down=1
黑龙江卫视,http://183.10.180.121:202/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&down=1
黑龙江卫视,http://120.196.235.42:9901/tsfile/live/1054_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://120.198.95.220:9901/tsfile/live/1049_1.m3u8?key=txiptv&playlive=1&down=1
黑龙江卫视,http://120.238.94.82:9901/tsfile/live/1075_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://122.224.58.42:85/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://120.198.95.220:9901/tsfile/live/1049_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://183.237.95.108:9901/tsfile/live/1057_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://120.237.24.142:9901/tsfile/live/143_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://116.77.239.26:44300/tsfile/live/0143_1.m3u8?key=txiptv&playlive=0&authid=0
其他频道,#genre#
CCTN,http://120.238.94.82:9901/tsfile/live/1043_1.m3u8?key=txiptv&playlive=1&authid=0
CETV1,http://120.198.84.146:9901/tsfile/live/1038_1.m3u8?key=txiptv&playlive=1&authid=0
CETV1,http://120.198.95.220:9901/tsfile/live/1039_1.m3u8?key=txiptv&playlive=1&down=1
CETV1,http://120.238.94.82:9901/tsfile/live/1082_1.m3u8?key=txiptv&playlive=1&authid=0
CETV1,http://120.198.95.220:9901/tsfile/live/1039_1.m3u8?key=txiptv&playlive=1&authid=0
CETV1中国教育,http://183.237.95.108:9901/tsfile/live/1102_1.m3u8?key=txiptv&playlive=1&authid=0
CGTN,http://116.77.239.26:44300/tsfile/live/1012_1.m3u8?key=txiptv&playlive=0&authid=0
ChannelV,http://116.77.239.26:44300/tsfile/live/0118_2.m3u8?key=txiptv&playlive=0&authid=0
GTU游戏竟技,http://120.198.84.146:9901/tsfile/live/1094_1.m3u8?key=txiptv&playlive=1&authid=0
IPTV,http://183.237.95.108:9901/tsfile/live/1080_1.m3u8?key=txiptv&playlive=1&authid=0
IPTV,http://183.237.95.108:9901/tsfile/live/1077_1.m3u8?key=txiptv&playlive=1&authid=0
IPTV,http://183.237.95.108:9901/tsfile/live/1079_1.m3u8?key=txiptv&playlive=1&authid=0
IPTV少儿动画,http://183.237.95.108:9901/tsfile/live/1095_1.m3u8?key=txiptv&playlive=1&authid=0
IPTV法治,http://183.237.95.108:9901/tsfile/live/1083_1.m3u8?key=txiptv&playlive=1&authid=0
IPTV热播剧场,http://183.237.95.108:9901/tsfile/live/1081_1.m3u8?key=txiptv&playlive=1&authid=0
IPTV相声小品,http://183.237.95.108:9901/tsfile/live/1082_1.m3u8?key=txiptv&playlive=1&authid=0
IPTV野外,http://120.198.84.146:9901/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0
SGCS,http://120.198.84.146:9901/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
TVB频道,http://120.238.94.82:9901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
上海纪实,http://120.196.235.42:9901/tsfile/live/1067_1.m3u8?key=txiptv&playlive=1&authid=0
世界地理,http://120.198.84.146:9901/tsfile/live/1099_1.m3u8?key=txiptv&playlive=1&authid=0
世界地理,http://120.196.235.42:9901/tsfile/live/1095_1.m3u8?key=txiptv&playlive=1&authid=0
世界地理,http://183.237.95.108:9901/tsfile/live/1068_1.m3u8?key=txiptv&playlive=1&authid=0
中国天气,http://120.238.94.82:9901/tsfile/live/1099_1.m3u8?key=txiptv&playlive=1&authid=0
中央新影老故事,http://120.198.84.146:9901/tsfile/live/1077_1.m3u8?key=txiptv&playlive=1&authid=0
中学生,http://120.198.84.146:9901/tsfile/live/1100_1.m3u8?key=txiptv&playlive=1&authid=0
中甲联赛,http://120.198.84.146:9901/tsfile/live/1089_1.m3u8?key=txiptv&playlive=1&authid=0
丰顺,http://183.237.95.108:9901/tsfile/live/1105_1.m3u8?key=txiptv&playlive=1&authid=0
丰顺,http://120.238.94.82:9901/tsfile/live/1025_1.m3u8?key=txiptv&playlive=1&authid=0
云浮,http://120.196.235.42:9901/tsfile/live/1015_1.m3u8?key=txiptv&playlive=1&authid=0
五华,http://120.196.235.42:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
五华1,http://120.238.94.82:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
五华台,http://120.198.84.146:9901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
五华台,http://120.198.95.220:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
五华台,http://183.237.95.108:9901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
五华台,http://120.198.95.220:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&down=1
优漫卡通,http://120.198.84.146:9901/tsfile/live/1067_1.m3u8?key=txiptv&playlive=1&authid=0
优漫卡通,http://120.237.24.142:9901/tsfile/live/1076_1.m3u8?key=txiptv&playlive=1&authid=0
体育赛事,http://183.237.95.108:9901/tsfile/live/1078_1.m3u8?key=txiptv&playlive=1&authid=0
公共频道,http://120.237.24.142:9901/tsfile/live/1041_1.m3u8?key=txiptv&playlive=1&authid=0
兴宁台,http://120.238.85.131:9901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
兵团卫,http://120.198.95.220:9901/tsfile/live/1062_1.m3u8?key=txiptv&playlive=1&down=1
兵团卫,http://120.198.95.220:9901/tsfile/live/1062_1.m3u8?key=txiptv&playlive=1&authid=0
内蒙古,http://183.10.180.133:202/tsfile/live/1025_1.m3u8?key=txiptv&playlive=1&down=1
内蒙古,http://183.10.180.172:202/tsfile/live/1025_1.m3u8?key=txiptv&playlive=1&down=1
内蒙古,http://183.10.180.113:202/tsfile/live/1025_1.m3u8?key=txiptv&playlive=1&down=1
内蒙古,http://183.10.180.112:202/tsfile/live/1025_1.m3u8?key=txiptv&playlive=1&down=1
内蒙古,http://183.10.180.121:202/tsfile/live/1025_1.m3u8?key=txiptv&playlive=1&down=1
内蒙古,http://183.10.180.127:202/tsfile/live/1025_1.m3u8?key=txiptv&playlive=1&down=1
内蒙古,http://183.10.180.109:202/tsfile/live/1025_1.m3u8?key=txiptv&playlive=1&down=1
内蒙古,http://183.10.180.120:202/tsfile/live/1025_1.m3u8?key=txiptv&playlive=1&down=1
内蒙古,http://183.10.180.93:202/tsfile/live/1025_1.m3u8?key=txiptv&playlive=1&down=1
内蒙古,http://120.196.235.42:9901/tsfile/live/1079_1.m3u8?key=txiptv&playlive=1&authid=0
冬奥记实,http://120.198.84.146:9901/tsfile/live/1096_1.m3u8?key=txiptv&playlive=1&authid=0
动作电影,http://183.237.95.108:9901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
动漫秀场,http://183.237.95.108:9901/tsfile/live/1104_1.m3u8?key=txiptv&playlive=1&authid=0
劲爆体育,http://120.238.94.82:9901/tsfile/live/1086_1.m3u8?key=txiptv&playlive=1&authid=0
劲爆体育,http://183.237.95.108:9901/tsfile/live/1074_1.m3u8?key=txiptv&playlive=1&authid=0
南方购物,http://120.196.235.42:9901/tsfile/live/1106_1.m3u8?key=txiptv&playlive=1&authid=0
卡酷动画,http://183.62.8.58:50085/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
卡酷少儿,http://120.198.84.146:9901/tsfile/live/1062_1.m3u8?key=txiptv&playlive=1&authid=0
卡酷少儿,http://183.237.95.108:9901/tsfile/live/1101_1.m3u8?key=txiptv&playlive=1&authid=0
嘉佳卡通,http://120.198.84.146:9901/tsfile/live/1070_1.m3u8?key=txiptv&playlive=1&authid=0
嘉佳卡通,http://120.196.235.42:9901/tsfile/live/1041_1.m3u8?key=txiptv&playlive=1&authid=0
嘉佳卡通,http://120.238.94.82:9901/tsfile/live/1097_1.m3u8?key=txiptv&playlive=1&authid=0
嘉佳卡通,http://120.198.95.220:9901/tsfile/live/1031_1.m3u8?key=txiptv&playlive=1&authid=0
嘉佳卡通,http://120.198.95.220:9901/tsfile/live/1031_1.m3u8?key=txiptv&playlive=1&down=1
嘉佳卡通,http://183.237.95.108:9901/tsfile/live/1098_1.m3u8?key=txiptv&playlive=1&authid=0
国学频道,http://120.198.84.146:9901/tsfile/live/1021_1.m3u8?key=txiptv&playlive=1&authid=0
天映,http://120.198.95.220:9901/tsfile/live/1043_1.m3u8?key=txiptv&playlive=1&down=1
天映,http://120.198.95.220:9901/tsfile/live/1043_1.m3u8?key=txiptv&playlive=1&authid=0
天气预报,http://183.10.180.109:202/tsfile/live/1029_1.m3u8?key=txiptv&playlive=1&down=1
天气预报,http://183.10.180.133:202/tsfile/live/1029_1.m3u8?key=txiptv&playlive=1&down=1
天气预报,http://183.10.180.112:202/tsfile/live/1029_1.m3u8?key=txiptv&playlive=1&down=1
天气预报,http://183.10.180.127:202/tsfile/live/1029_1.m3u8?key=txiptv&playlive=1&down=1
天气预报,http://183.10.180.172:202/tsfile/live/1029_1.m3u8?key=txiptv&playlive=1&down=1
天气预报,http://183.10.180.121:202/tsfile/live/1029_1.m3u8?key=txiptv&playlive=1&down=1
天气预报,http://183.10.180.113:202/tsfile/live/1029_1.m3u8?key=txiptv&playlive=1&down=1
天气预报,http://183.10.180.120:202/tsfile/live/1029_1.m3u8?key=txiptv&playlive=1&down=1
天气预报,http://183.10.180.93:202/tsfile/live/1029_1.m3u8?key=txiptv&playlive=1&down=1
央视台球,http://183.237.95.108:9901/tsfile/live/1072_1.m3u8?key=txiptv&playlive=1&authid=0
央视文化,http://120.196.235.42:9901/tsfile/live/1099_1.m3u8?key=txiptv&playlive=1&authid=0
央视精品,http://120.198.84.146:9901/tsfile/live/1075_1.m3u8?key=txiptv&playlive=1&authid=0
娱乐频道,http://120.237.24.142:9901/tsfile/live/1038_1.m3u8?key=txiptv&playlive=1&authid=0
客家文艺,http://120.238.85.131:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
家庭影院,http://183.237.95.108:9901/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
少儿动画,http://120.196.235.42:9901/tsfile/live/1042_1.m3u8?key=txiptv&playlive=1&authid=0
少儿频道,http://120.237.24.142:9901/tsfile/live/1042_1.m3u8?key=txiptv&playlive=1&authid=0
山东教育,http://183.10.180.172:202/tsfile/live/1018_1.m3u8?key=txiptv&playlive=1&down=1
山东教育,http://183.10.180.93:202/tsfile/live/1018_1.m3u8?key=txiptv&playlive=1&down=1
山东教育,http://183.10.180.112:202/tsfile/live/1018_1.m3u8?key=txiptv&playlive=1&down=1
山东教育,http://183.10.180.120:202/tsfile/live/1018_1.m3u8?key=txiptv&playlive=1&down=1
山东教育,http://183.10.180.113:202/tsfile/live/1018_1.m3u8?key=txiptv&playlive=1&down=1
山东教育,http://183.10.180.121:202/tsfile/live/1018_1.m3u8?key=txiptv&playlive=1&down=1
山东教育,http://183.10.180.127:202/tsfile/live/1018_1.m3u8?key=txiptv&playlive=1&down=1
山东教育,http://120.198.84.146:9901/tsfile/live/1095_1.m3u8?key=txiptv&playlive=1&authid=0
山东教育,http://183.10.180.109:202/tsfile/live/1018_1.m3u8?key=txiptv&playlive=1&down=1
山东教育,http://183.10.180.133:202/tsfile/live/1018_1.m3u8?key=txiptv&playlive=1&down=1
山歌,http://120.196.235.42:9901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
山歌,http://120.198.95.220:9901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
山歌,http://120.198.95.220:9901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&down=1
山歌,http://120.196.235.42:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
岭南戏曲,http://120.198.84.146:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
岭南戏曲,http://120.238.94.82:9901/tsfile/live/1091_1.m3u8?key=txiptv&playlive=1&authid=0
岭南戏曲,http://183.237.95.108:9901/tsfile/live/1093_1.m3u8?key=txiptv&playlive=1&authid=0
影视频道,http://120.237.24.142:9901/tsfile/live/1040_1.m3u8?key=txiptv&playlive=1&authid=0
快乐垂钓,http://183.237.95.108:9901/tsfile/live/1094_1.m3u8?key=txiptv&playlive=1&authid=0
怀旧剧场,http://183.10.180.112:202/tsfile/live/1048_1.m3u8?key=txiptv&playlive=1&down=1
怀旧剧场,http://183.10.180.113:202/tsfile/live/1048_1.m3u8?key=txiptv&playlive=1&down=1
怀旧剧场,http://183.10.180.127:202/tsfile/live/1048_1.m3u8?key=txiptv&playlive=1&down=1
怀旧剧场,http://183.10.180.133:202/tsfile/live/1048_1.m3u8?key=txiptv&playlive=1&down=1
怀旧剧场,http://183.10.180.172:202/tsfile/live/1048_1.m3u8?key=txiptv&playlive=1&down=1
怀旧剧场,http://183.10.180.93:202/tsfile/live/1048_1.m3u8?key=txiptv&playlive=1&down=1
怀旧剧场,http://120.198.84.146:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
怀旧剧场,http://183.10.180.120:202/tsfile/live/1048_1.m3u8?key=txiptv&playlive=1&down=1
怀旧剧场,http://183.10.180.121:202/tsfile/live/1048_1.m3u8?key=txiptv&playlive=1&down=1
怀旧剧场,http://183.10.180.109:202/tsfile/live/1048_1.m3u8?key=txiptv&playlive=1&down=1
怀旧剧场,http://120.196.235.42:9901/tsfile/live/1098_1.m3u8?key=txiptv&playlive=1&authid=0
房产,http://120.196.235.42:9901/tsfile/live/1107_1.m3u8?key=txiptv&playlive=1&authid=0
收视指南,http://120.198.84.146:9901/tsfile/live/1085_1.m3u8?key=txiptv&playlive=1&authid=0
收视指南,http://120.196.235.42:9901/tsfile/live/1091_1.m3u8?key=txiptv&playlive=1&authid=0
新动漫,http://120.198.84.146:9901/tsfile/live/1050_1.m3u8?key=txiptv&playlive=1&authid=0
早期教育,http://120.198.84.146:9901/tsfile/live/1079_1.m3u8?key=txiptv&playlive=1&authid=0
昆明一套,http://120.237.24.142:9901/tsfile/live/1043_1.m3u8?key=txiptv&playlive=1&authid=0
昆明三套,http://120.237.24.142:9901/tsfile/live/1045_1.m3u8?key=txiptv&playlive=1&authid=0
昆明二套,http://120.237.24.142:9901/tsfile/live/1044_1.m3u8?key=txiptv&playlive=1&authid=0
昆明五套,http://120.237.24.142:9901/tsfile/live/1046_1.m3u8?key=txiptv&playlive=1&authid=0
昆明六套,http://120.237.24.142:9901/tsfile/live/1047_1.m3u8?key=txiptv&playlive=1&authid=0
昆明教育,http://120.237.24.142:9901/tsfile/live/1078_1.m3u8?key=txiptv&playlive=1&authid=0
本港台,http://120.198.84.146:9901/tsfile/live/1019_1.m3u8?key=txiptv&playlive=1&authid=0
本港台,http://120.196.235.42:9901/tsfile/live/1072_1.m3u8?key=txiptv&playlive=1&authid=0
梅县,http://120.196.235.42:9901/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
梅州,http://183.10.180.113:202/tsfile/live/1041_1.m3u8?key=txiptv&playlive=1&down=1
梅州,http://183.10.180.127:202/tsfile/live/1041_1.m3u8?key=txiptv&playlive=1&down=1
梅州,http://183.10.180.112:202/tsfile/live/1041_1.m3u8?key=txiptv&playlive=1&down=1
梅州,http://183.10.180.133:202/tsfile/live/1041_1.m3u8?key=txiptv&playlive=1&down=1
梅州,http://183.10.180.172:202/tsfile/live/1041_1.m3u8?key=txiptv&playlive=1&down=1
梅州,http://183.10.180.109:202/tsfile/live/1041_1.m3u8?key=txiptv&playlive=1&down=1
梅州,http://183.10.180.93:202/tsfile/live/1041_1.m3u8?key=txiptv&playlive=1&down=1
梅州,http://183.10.180.121:202/tsfile/live/1041_1.m3u8?key=txiptv&playlive=1&down=1
梅州,http://120.198.84.146:9901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
梅州,http://120.198.84.146:9901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
梅州,http://183.10.180.120:202/tsfile/live/1041_1.m3u8?key=txiptv&playlive=1&down=1
梅州,http://120.198.95.220:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
梅州,http://120.238.94.82:9901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
梅州,http://120.238.94.82:9901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
梅州,http://120.196.235.42:9901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
梅州,http://120.198.95.220:9901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
梅州,http://120.196.235.42:9901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
梅州,http://120.238.85.131:9901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
梅州,http://120.238.85.131:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
梅州,http://120.198.95.220:9901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&down=1
梅州,http://120.198.95.220:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&down=1
梅州1台,http://183.237.95.108:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
梅州2台,http://183.237.95.108:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
梅州导视,http://120.238.94.82:9901/tsfile/live/1048_1.m3u8?key=txiptv&playlive=1&authid=0
梅州导视,http://120.238.94.82:9901/tsfile/live/1047_1.m3u8?key=txiptv&playlive=1&authid=0
梅州导视,http://183.237.95.108:9901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
梅州导视台,http://183.237.95.108:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
梅州影视,http://120.238.94.82:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
梅州影视,http://120.238.94.82:9901/tsfile/live/1090_1.m3u8?key=txiptv&playlive=1&authid=0
梅州影视,http://120.238.94.82:9901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
求索,http://183.237.95.108:9901/tsfile/live/1071_1.m3u8?key=txiptv&playlive=1&authid=0
求索纪录,http://120.198.84.146:9901/tsfile/live/1097_1.m3u8?key=txiptv&playlive=1&authid=0
江门,http://120.196.235.42:9901/tsfile/live/1037_1.m3u8?key=txiptv&playlive=1&authid=0
河源,http://183.10.180.112:202/tsfile/live/1039_1.m3u8?key=txiptv&playlive=1&down=1
河源,http://183.10.180.113:202/tsfile/live/1039_1.m3u8?key=txiptv&playlive=1&down=1
河源,http://183.10.180.127:202/tsfile/live/1039_1.m3u8?key=txiptv&playlive=1&down=1
河源,http://183.10.180.133:202/tsfile/live/1039_1.m3u8?key=txiptv&playlive=1&down=1
河源,http://183.10.180.172:202/tsfile/live/1039_1.m3u8?key=txiptv&playlive=1&down=1
河源,http://183.10.180.121:202/tsfile/live/1039_1.m3u8?key=txiptv&playlive=1&down=1
河源,http://183.10.180.93:202/tsfile/live/1039_1.m3u8?key=txiptv&playlive=1&down=1
河源,http://183.10.180.120:202/tsfile/live/1039_1.m3u8?key=txiptv&playlive=1&down=1
河源,http://183.10.180.109:202/tsfile/live/1039_1.m3u8?key=txiptv&playlive=1&down=1
河源,http://120.196.235.42:9901/tsfile/live/1100_1.m3u8?key=txiptv&playlive=1&authid=0
河源公共,http://120.196.235.42:9901/tsfile/live/1101_1.m3u8?key=txiptv&playlive=1&authid=0
法治,http://120.196.235.42:9901/tsfile/live/1111_1.m3u8?key=txiptv&playlive=1&authid=0
测试,http://120.238.85.131:9901/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0
测试,http://120.198.95.220:9901/tsfile/live/1076_1.m3u8?key=txiptv&playlive=1&down=1
测试,http://120.238.85.131:9901/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
测试,http://120.198.95.220:9901/tsfile/live/1076_1.m3u8?key=txiptv&playlive=1&authid=0
测试1,http://120.198.95.220:9901/tsfile/live/1070_1.m3u8?key=txiptv&playlive=1&authid=0
测试1,http://120.198.95.220:9901/tsfile/live/1070_1.m3u8?key=txiptv&playlive=1&down=1
测试2,http://120.198.95.220:9901/tsfile/live/1071_1.m3u8?key=txiptv&playlive=1&authid=0
测试2,http://120.198.95.220:9901/tsfile/live/1071_1.m3u8?key=txiptv&playlive=1&down=1
